day,week,hour,minute,request,maxReq20minutes,minReq20minutes,meanReq20minutes
3,1,16,5,1272,1989,1368,1573.5
3,1,16,10,1173,1512,1272,1394.25
3,1,16,15,1551,1512,1173,1331.25
3,1,16,20,1689,1551,1173,1341
3,1,16,25,1368,1689,1173,1421.25
3,1,16,30,1428,1689,1173,1445.25
3,1,16,35,1377,1689,1368,1509
3,1,16,40,1392,1689,1368,1465.5
3,1,16,45,891,1428,1368,1391.25
3,1,16,50,1146,1428,891,1272
3,1,16,55,1509,1392,891,1201.5
3,1,17,0,1488,1509,891,1234.5
3,1,17,5,1326,1509,891,1258.5
3,1,17,10,1410,1509,1146,1367.25
3,1,17,15,1092,1509,1326,1433.25
3,1,17,20,1206,1488,1092,1329
3,1,17,25,1266,1410,1092,1258.5
3,1,17,30,1143,1410,1092,1243.5
3,1,17,35,1014,1266,1092,1176.75
3,1,17,40,849,1266,1014,1157.25
3,1,17,45,906,1266,849,1068
3,1,17,50,996,1143,849,978
3,1,17,55,939,1014,849,941.25
3,1,18,0,1104,996,849,922.5
3,1,18,5,795,1104,906,986.25
3,1,18,10,342,1104,795,958.5
3,1,18,15,849,1104,342,795
3,1,18,20,894,1104,342,772.5
3,1,18,25,897,894,342,720
3,1,18,30,948,897,342,745.5
3,1,18,35,1002,948,849,897
3,1,18,40,768,1002,894,935.25
3,1,18,45,858,1002,768,903.75
3,1,18,50,978,1002,768,894
3,1,18,55,897,1002,768,901.5
3,1,19,0,882,978,768,875.25
3,1,19,5,927,978,858,903.75
3,1,19,10,612,978,882,921
3,1,19,15,810,927,612,829.5
3,1,19,20,780,927,612,807.75
3,1,19,25,1029,927,612,782.25
3,1,19,30,789,1029,612,807.75
3,1,19,35,720,1029,780,852
3,1,19,40,1134,1029,720,829.5
3,1,19,45,1338,1134,720,918
3,1,19,50,1242,1338,720,995.25
3,1,19,55,873,1338,720,1108.5
3,1,20,0,885,1338,873,1146.75
3,1,20,5,1026,1338,873,1084.5
3,1,20,10,825,1242,873,1006.5
3,1,20,15,936,1026,825,902.25
3,1,20,20,984,1026,825,918
3,1,20,25,876,1026,825,942.75
3,1,20,30,1014,984,825,905.25
3,1,20,35,915,1014,876,952.5
3,1,20,40,675,1014,876,947.25
3,1,20,45,942,1014,675,870
3,1,20,50,1236,1014,675,886.5
3,1,20,55,966,1236,675,942
3,1,21,0,927,1236,675,954.75
3,1,21,5,1050,1236,927,1017.75
3,1,21,10,774,1236,927,1044.75
3,1,21,15,981,1050,774,929.25
3,1,21,20,810,1050,774,933
3,1,21,25,1116,1050,774,903.75
3,1,21,30,1038,1116,774,920.25
3,1,21,35,840,1116,810,986.25
3,1,21,40,1059,1116,810,951
3,1,21,45,933,1116,840,1013.25
3,1,21,50,945,1059,840,967.5
3,1,21,55,1023,1059,840,944.25
3,1,22,0,720,1059,933,990
3,1,22,5,864,1023,720,905.25
3,1,22,10,816,1023,720,888
3,1,22,15,711,1023,720,855.75
3,1,22,20,672,864,711,777.75
3,1,22,25,948,864,672,765.75
3,1,22,30,801,948,672,786.75
3,1,22,35,915,948,672,783
3,1,22,40,768,948,672,834
3,1,22,45,894,948,768,858
3,1,22,50,840,915,768,844.5
3,1,22,55,642,915,768,854.25
3,1,23,0,807,894,642,786
3,1,23,5,783,894,642,795.75
3,1,23,10,828,840,642,768
3,1,23,15,951,828,642,765
3,1,23,20,909,951,783,842.25
3,1,23,25,1002,951,783,867.75
3,1,23,30,1218,1002,828,922.5
3,1,23,35,876,1218,909,1020
3,1,23,40,1227,1218,876,1001.25
3,1,23,45,996,1227,876,1080.75
3,1,23,50,882,1227,876,1079.25
3,1,23,55,660,1227,876,995.25
4,2,0,0,828,1227,660,941.25
4,2,0,5,657,996,660,841.5
4,2,0,10,618,882,657,756.75
4,2,0,15,918,828,618,690.75
4,2,0,20,690,918,618,755.25
4,2,0,25,993,918,618,720.75
4,2,0,30,756,993,618,804.75
4,2,0,35,816,993,690,839.25
4,2,0,40,861,993,690,813.75
4,2,0,45,831,993,756,856.5
4,2,0,50,810,861,756,816
4,2,0,55,651,861,810,829.5
4,2,1,0,915,861,651,788.25
4,2,1,5,771,915,651,801.75
4,2,1,10,570,915,651,786.75
4,2,1,15,765,915,570,726.75
4,2,1,20,756,915,570,755.25
4,2,1,25,708,771,570,715.5
4,2,1,30,666,765,570,699.75
4,2,1,35,603,765,666,723.75
4,2,1,40,714,756,603,683.25
4,2,1,45,597,714,603,672.75
4,2,1,50,561,714,597,645
4,2,1,55,837,714,561,618.75
4,2,2,0,732,837,561,677.25
4,2,2,5,744,837,561,681.75
4,2,2,10,915,837,561,718.5
4,2,2,15,795,915,732,807
4,2,2,20,780,915,732,796.5
4,2,2,25,690,915,744,808.5
4,2,2,30,486,915,690,795
4,2,2,35,516,795,486,687.75
4,2,2,40,435,780,486,618
4,2,2,45,423,690,435,531.75
4,2,2,50,504,516,423,465
4,2,2,55,570,516,423,469.5
4,2,3,0,729,570,423,483
4,2,3,5,609,729,423,556.5
4,2,3,10,555,729,504,603
4,2,3,15,522,729,555,615.75
4,2,3,20,384,729,522,603.75
4,2,3,25,423,609,384,517.5
4,2,3,30,426,555,384,471
4,2,3,35,513,522,384,438.75
4,2,3,40,552,513,384,436.5
4,2,3,45,420,552,423,478.5
4,2,3,50,387,552,420,477.75
4,2,3,55,459,552,387,468
4,2,4,0,456,552,387,454.5
4,2,4,5,477,459,387,430.5
4,2,4,10,399,477,387,444.75
4,2,4,15,525,477,399,447.75
4,2,4,20,450,525,399,464.25
4,2,4,25,282,525,399,462.75
4,2,4,30,447,525,282,414
4,2,4,35,510,525,282,426
4,2,4,40,423,510,282,422.25
4,2,4,45,432,510,282,415.5
4,2,4,50,441,510,423,453
4,2,4,55,387,510,423,451.5
4,2,5,0,447,441,387,420.75
4,2,5,5,336,447,387,426.75
4,2,5,10,405,447,336,402.75
4,2,5,15,342,447,336,393.75
4,2,5,20,483,447,336,382.5
4,2,5,25,471,483,336,391.5
4,2,5,30,345,483,342,425.25
4,2,5,35,492,483,342,410.25
4,2,5,40,429,492,345,447.75
4,2,5,45,480,492,345,434.25
4,2,5,50,444,492,345,436.5
4,2,5,55,525,492,429,461.25
4,2,6,0,360,525,429,469.5
4,2,6,5,414,525,360,452.25
4,2,6,10,603,525,360,435.75
4,2,6,15,372,603,360,475.5
4,2,6,20,378,603,360,437.25
4,2,6,25,450,603,372,441.75
4,2,6,30,573,603,372,450.75
4,2,6,35,312,573,372,443.25
4,2,6,40,360,573,312,428.25
4,2,6,45,384,573,312,423.75
4,2,6,50,444,573,312,407.25
4,2,6,55,477,444,312,375
4,2,7,0,339,477,360,416.25
4,2,7,5,381,477,339,411
4,2,7,10,462,477,339,410.25
4,2,7,15,663,477,339,414.75
4,2,7,20,588,663,339,461.25
4,2,7,25,591,663,381,523.5
4,2,7,30,645,663,462,576
4,2,7,35,531,663,588,621.75
4,2,7,40,495,645,531,588.75
4,2,7,45,630,645,495,565.5
4,2,7,50,585,645,495,575.25
4,2,7,55,606,630,495,560.25
4,2,8,0,600,630,495,579
4,2,8,5,681,630,585,605.25
4,2,8,10,744,681,585,618
4,2,8,15,939,744,600,657.75
4,2,8,20,879,939,600,741
4,2,8,25,810,939,681,810.75
4,2,8,30,609,939,744,843
4,2,8,35,699,939,609,809.25
4,2,8,40,585,879,609,749.25
4,2,8,45,759,810,585,675.75
4,2,8,50,798,759,585,663
4,2,8,55,915,798,585,710.25
4,2,9,0,831,915,585,764.25
4,2,9,5,714,915,759,825.75
4,2,9,10,480,915,714,814.5
4,2,9,15,678,915,480,735
4,2,9,20,798,831,480,675.75
4,2,9,25,1050,798,480,667.5
4,2,9,30,828,1050,480,751.5
4,2,9,35,612,1050,678,838.5
4,2,9,40,921,1050,612,822
4,2,9,45,813,1050,612,852.75
4,2,9,50,795,921,612,793.5
4,2,9,55,657,921,612,785.25
4,2,10,0,924,921,657,796.5
4,2,10,5,1014,924,657,797.25
4,2,10,10,858,1014,657,847.5
4,2,10,15,579,1014,657,863.25
4,2,10,20,666,1014,579,843.75
4,2,10,25,786,1014,579,779.25
4,2,10,30,1071,858,579,722.25
4,2,10,35,897,1071,579,775.5
4,2,10,40,903,1071,666,855
4,2,10,45,948,1071,786,914.25
4,2,10,50,1089,1071,897,954.75
4,2,10,55,1014,1089,897,959.25
4,2,11,0,1101,1089,903,988.5
4,2,11,5,852,1101,948,1038
4,2,11,10,918,1101,852,1014
4,2,11,15,717,1101,852,971.25
4,2,11,20,1050,1101,717,897
4,2,11,25,831,1050,717,884.25
4,2,11,30,891,1050,717,879
4,2,11,35,885,1050,717,872.25
4,2,11,40,1041,1050,831,914.25
4,2,11,45,744,1041,831,912
4,2,11,50,840,1041,744,890.25
4,2,11,55,882,1041,744,877.5
4,2,12,0,873,1041,744,876.75
4,2,12,5,843,882,744,834.75
4,2,12,10,888,882,840,859.5
4,2,12,15,978,888,843,871.5
4,2,12,20,726,978,843,895.5
4,2,12,25,651,978,726,858.75
4,2,12,30,813,978,651,810.75
4,2,12,35,843,978,651,792
4,2,12,40,897,843,651,758.25
4,2,12,45,600,897,651,801
4,2,12,50,957,897,600,788.25
4,2,12,55,1137,957,600,824.25
4,2,13,0,1080,1137,600,897.75
4,2,13,5,999,1137,600,943.5
4,2,13,10,810,1137,957,1043.25
4,2,13,15,822,1137,810,1006.5
4,2,13,20,1020,1080,810,927.75
4,2,13,25,774,1020,810,912.75
4,2,13,30,750,1020,774,856.5
4,2,13,35,918,1020,750,841.5
4,2,13,40,852,1020,750,865.5
4,2,13,45,972,918,750,823.5
4,2,13,50,795,972,750,873
4,2,13,55,858,972,795,884.25
4,2,14,0,717,972,795,869.25
4,2,14,5,702,972,717,835.5
4,2,14,10,834,858,702,768
4,2,14,15,633,858,702,777.75
4,2,14,20,789,834,633,721.5
4,2,14,25,810,834,633,739.5
4,2,14,30,825,834,633,766.5
4,2,14,35,705,825,633,764.25
4,2,14,40,705,825,705,782.25
4,2,14,45,1017,825,705,761.25
4,2,14,50,1029,1017,705,813
4,2,14,55,1068,1029,705,864
4,2,15,0,912,1068,705,954.75
4,2,15,5,756,1068,912,1006.5
4,2,15,10,1089,1068,756,941.25
4,2,15,15,1125,1089,756,956.25
4,2,15,20,957,1125,756,970.5
4,2,15,25,912,1125,756,981.75
4,2,15,30,1092,1125,912,1020.75
4,2,15,35,1080,1125,912,1021.5
4,2,15,40,1029,1092,912,1010.25
4,2,15,45,1209,1092,912,1028.25
4,2,15,50,1149,1209,1029,1102.5
4,2,15,55,1212,1209,1029,1116.75
4,2,16,0,1119,1212,1029,1149.75
4,2,16,5,1095,1212,1119,1172.25
4,2,16,10,840,1212,1095,1143.75
4,2,16,15,816,1212,840,1066.5
4,2,16,20,867,1119,816,967.5
4,2,16,25,1113,1095,816,904.5
4,2,16,30,1104,1113,816,909
4,2,16,35,966,1113,816,975
4,2,16,40,669,1113,867,1012.5
4,2,16,45,441,1113,669,963
4,2,16,50,828,1104,441,795
4,2,16,55,879,966,441,726
4,2,17,0,753,879,441,704.25
4,2,17,5,1437,879,441,725.25
4,2,17,10,1044,1437,753,974.25
4,2,17,15,1038,1437,753,1028.25
4,2,17,20,942,1437,753,1068
4,2,17,25,747,1437,942,1115.25
4,2,17,30,972,1044,747,942.75
4,2,17,35,1062,1038,747,924.75
4,2,17,40,630,1062,747,930.75
4,2,17,45,699,1062,630,852.75
4,2,17,50,795,1062,630,840.75
4,2,17,55,960,1062,630,796.5
4,2,18,0,708,960,630,771
4,2,18,5,756,960,699,790.5
4,2,18,10,792,960,708,804.75
4,2,18,15,864,960,708,804
4,2,18,20,783,864,708,780
4,2,18,25,804,864,756,798.75
4,2,18,30,636,864,783,810.75
4,2,18,35,552,864,636,771.75
4,2,18,40,771,804,552,693.75
4,2,18,45,663,804,552,690.75
4,2,18,50,756,771,552,655.5
4,2,18,55,651,771,552,685.5
4,2,19,0,681,771,651,710.25
4,2,19,5,648,756,651,687.75
4,2,19,10,582,756,648,684
4,2,19,15,603,681,582,640.5
4,2,19,20,714,681,582,628.5
4,2,19,25,819,714,582,636.75
4,2,19,30,801,819,582,679.5
4,2,19,35,744,819,603,734.25
4,2,19,40,795,819,714,769.5
4,2,19,45,957,819,744,789.75
4,2,19,50,798,957,744,824.25
4,2,19,55,723,957,744,823.5
4,2,20,0,315,957,723,818.25
4,2,20,5,486,957,315,698.25
4,2,20,10,876,798,315,580.5
4,2,20,15,894,876,315,600
4,2,20,20,696,894,315,642.75
4,2,20,25,408,894,486,738
4,2,20,30,570,894,408,718.5
4,2,20,35,660,894,408,642
4,2,20,40,702,696,408,583.5
4,2,20,45,867,702,408,585
4,2,20,50,798,867,570,699.75
4,2,20,55,777,867,660,756.75
4,2,21,0,624,867,702,786
4,2,21,5,633,867,624,766.5
4,2,21,10,669,798,624,708
4,2,21,15,549,777,624,675.75
4,2,21,20,612,669,549,618.75
4,2,21,25,543,669,549,615.75
4,2,21,30,759,669,543,593.25
4,2,21,35,900,759,543,615.75
4,2,21,40,819,900,543,703.5
4,2,21,45,552,900,543,755.25
4,2,21,50,696,900,552,757.5
4,2,21,55,657,900,552,741.75
4,2,22,0,726,819,552,681
4,2,22,5,897,726,552,657.75
4,2,22,10,678,897,657,744
4,2,22,15,579,897,657,739.5
4,2,22,20,678,897,579,720
4,2,22,25,588,897,579,708
4,2,22,30,783,678,579,630.75
4,2,22,35,888,783,579,657
4,2,22,40,717,888,588,734.25
4,2,22,45,792,888,588,744
4,2,22,50,663,888,717,795
4,2,22,55,834,888,663,765
4,2,23,0,777,834,663,751.5
4,2,23,5,771,834,663,766.5
4,2,23,10,636,834,663,761.25
4,2,23,15,708,834,636,754.5
4,2,23,20,903,777,636,723
4,2,23,25,1212,903,636,754.5
4,2,23,30,927,1212,636,864.75
4,2,23,35,993,1212,708,937.5
4,2,23,40,780,1212,903,1008.75
4,2,23,45,858,1212,780,978
4,2,23,50,1230,993,780,889.5
4,2,23,55,819,1230,780,965.25
5,3,0,0,636,1230,780,921.75
5,3,0,5,597,1230,636,885.75
5,3,0,10,765,1230,597,820.5
5,3,0,15,540,819,597,704.25
5,3,0,20,597,765,540,634.5
5,3,0,25,654,765,540,624.75
5,3,0,30,747,765,540,639
5,3,0,35,618,747,540,634.5
5,3,0,40,513,747,597,654
5,3,0,45,501,747,513,633
5,3,0,50,666,747,501,594.75
5,3,0,55,681,666,501,574.5
5,3,1,0,567,681,501,590.25
5,3,1,5,483,681,501,603.75
5,3,1,10,534,681,483,599.25
5,3,1,15,351,681,483,566.25
5,3,1,20,384,567,351,483.75
5,3,1,25,438,534,351,438
5,3,1,30,561,534,351,426.75
5,3,1,35,399,561,351,433.5
5,3,1,40,681,561,384,445.5
5,3,1,45,639,681,399,519.75
5,3,1,50,531,681,399,570
5,3,1,55,528,681,399,562.5
5,3,2,0,489,681,528,594.75
5,3,2,5,465,639,489,546.75
5,3,2,10,525,531,465,503.25
5,3,2,15,369,528,465,501.75
5,3,2,20,552,525,369,462
5,3,2,25,582,552,369,477.75
5,3,2,30,621,582,369,507
5,3,2,35,495,621,369,531
5,3,2,40,498,621,495,562.5
5,3,2,45,594,621,495,549
5,3,2,50,300,621,495,552
5,3,2,55,309,594,300,471.75
5,3,3,0,654,594,300,425.25
5,3,3,5,435,654,300,464.25
5,3,3,10,405,654,300,424.5
5,3,3,15,609,654,309,450.75
5,3,3,20,585,654,405,525.75
5,3,3,25,555,609,405,508.5
5,3,3,30,507,609,405,538.5
5,3,3,35,567,609,507,564
5,3,3,40,489,585,507,553.5
5,3,3,45,372,567,489,529.5
5,3,3,50,429,567,372,483.75
5,3,3,55,387,567,372,464.25
5,3,4,0,576,489,372,419.25
5,3,4,5,456,576,372,441
5,3,4,10,372,576,387,462
5,3,4,15,405,576,372,447.75
5,3,4,20,237,576,372,452.25
5,3,4,25,279,456,237,367.5
5,3,4,30,387,405,237,323.25
5,3,4,35,444,405,237,327
5,3,4,40,279,444,237,336.75
5,3,4,45,264,444,279,347.25
5,3,4,50,414,444,264,343.5
5,3,4,55,324,444,264,350.25
5,3,5,0,258,414,264,320.25
5,3,5,5,321,414,258,315
5,3,5,10,339,414,258,329.25
5,3,5,15,489,339,258,310.5
5,3,5,20,396,489,258,351.75
5,3,5,25,492,489,321,386.25
5,3,5,30,408,492,339,429
5,3,5,35,444,492,396,446.25
5,3,5,40,489,492,396,435
5,3,5,45,447,492,408,458.25
5,3,5,50,354,489,408,447
5,3,5,55,465,489,354,433.5
5,3,6,0,459,489,354,438.75
5,3,6,5,333,465,354,431.25
5,3,6,10,414,465,333,402.75
5,3,6,15,450,465,333,417.75
5,3,6,20,411,459,333,414
5,3,6,25,486,450,333,402
5,3,6,30,516,486,411,440.25
5,3,6,35,585,516,411,465.75
5,3,6,40,372,585,411,499.5
5,3,6,45,453,585,372,489.75
5,3,6,50,435,585,372,481.5
5,3,6,55,549,585,372,461.25
5,3,7,0,603,549,372,452.25
5,3,7,5,636,603,435,510
5,3,7,10,678,636,435,555.75
5,3,7,15,621,678,549,616.5
5,3,7,20,495,678,603,634.5
5,3,7,25,603,678,495,607.5
5,3,7,30,606,678,495,599.25
5,3,7,35,777,621,495,581.25
5,3,7,40,1044,777,495,620.25
5,3,7,45,972,1044,603,757.5
5,3,7,50,1023,1044,606,849.75
5,3,7,55,930,1044,777,954
5,3,8,0,735,1044,930,992.25
5,3,8,5,729,1023,735,915
5,3,8,10,798,1023,729,854.25
5,3,8,15,981,930,729,798
5,3,8,20,936,981,729,810.75
5,3,8,25,876,981,729,861
5,3,8,30,693,981,798,897.75
5,3,8,35,1266,981,693,871.5
5,3,8,40,1278,1266,693,942.75
5,3,8,45,1098,1278,693,1028.25
5,3,8,50,1020,1278,693,1083.75
5,3,8,55,1062,1278,1020,1165.5
5,3,9,0,711,1278,1020,1114.5
5,3,9,5,1041,1098,711,972.75
5,3,9,10,969,1062,711,958.5
5,3,9,15,918,1062,711,945.75
5,3,9,20,1029,1041,711,909.75
5,3,9,25,1173,1041,918,989.25
5,3,9,30,1320,1173,918,1022.25
5,3,9,35,1143,1320,918,1110
5,3,9,40,1422,1320,1029,1166.25
5,3,9,45,1167,1422,1143,1264.5
5,3,9,50,1110,1422,1143,1263
5,3,9,55,1365,1422,1110,1210.5
5,3,10,0,1374,1422,1110,1266
5,3,10,5,1140,1374,1110,1254
5,3,10,10,1188,1374,1110,1247.25
5,3,10,15,1149,1374,1140,1266.75
5,3,10,20,1200,1374,1140,1212.75
5,3,10,25,927,1200,1140,1169.25
5,3,10,30,1290,1200,927,1116
5,3,10,35,1449,1290,927,1141.5
5,3,10,40,1389,1449,927,1216.5
5,3,10,45,1293,1449,927,1263.75
5,3,10,50,1086,1449,1290,1355.25
5,3,10,55,1437,1449,1086,1304.25
5,3,11,0,1215,1437,1086,1301.25
5,3,11,5,1239,1437,1086,1257.75
5,3,11,10,1539,1437,1086,1244.25
5,3,11,15,1506,1539,1215,1357.5
5,3,11,20,1926,1539,1215,1374.75
5,3,11,25,1566,1926,1239,1552.5
5,3,11,30,1344,1926,1506,1634.25
5,3,11,35,1356,1926,1344,1585.5
5,3,11,40,1608,1926,1344,1548
5,3,11,45,1623,1608,1344,1468.5
5,3,11,50,1902,1623,1344,1482.75
5,3,11,55,1701,1902,1356,1622.25
5,3,12,0,1527,1902,1608,1708.5
5,3,12,5,1596,1902,1527,1688.25
5,3,12,10,1110,1902,1527,1681.5
5,3,12,15,1263,1701,1110,1483.5
5,3,12,20,1701,1596,1110,1374
5,3,12,25,1698,1701,1110,1417.5
5,3,12,30,2091,1701,1110,1443
5,3,12,35,1749,2091,1263,1688.25
5,3,12,40,1542,2091,1698,1809.75
5,3,12,45,1134,2091,1542,1770
5,3,12,50,1410,2091,1134,1629
5,3,12,55,1674,1749,1134,1458.75
5,3,13,0,1656,1674,1134,1440
5,3,13,5,1626,1674,1134,1468.5
5,3,13,10,1302,1674,1410,1591.5
5,3,13,15,963,1674,1302,1564.5
5,3,13,20,798,1656,963,1386.75
5,3,13,25,915,1626,798,1172.25
5,3,13,30,1263,1302,798,994.5
5,3,13,35,1314,1263,798,984.75
5,3,13,40,342,1314,798,1072.5
5,3,13,45,1590,1314,342,958.5
5,3,13,50,2049,1590,342,1127.25
5,3,13,55,1527,2049,342,1323.75
5,3,14,0,1908,2049,342,1377
5,3,14,5,1635,2049,1527,1768.5
5,3,14,10,1920,2049,1527,1779.75
5,3,14,15,2061,1920,1527,1747.5
5,3,14,20,1944,2061,1635,1881
5,3,14,25,2190,2061,1635,1890
5,3,14,30,2193,2190,1920,2028.75
5,3,14,35,2199,2193,1944,2097
5,3,14,40,1947,2199,1944,2131.5
5,3,14,45,2328,2199,1947,2132.25
5,3,14,50,1923,2328,1947,2166.75
5,3,14,55,1854,2328,1923,2099.25
5,3,15,0,1737,2328,1854,2013
5,3,15,5,1860,2328,1737,1960.5
5,3,15,10,1956,1923,1737,1843.5
5,3,15,15,1845,1956,1737,1851.75
5,3,15,20,1986,1956,1737,1849.5
5,3,15,25,2010,1986,1845,1911.75
5,3,15,30,1605,2010,1845,1949.25
5,3,15,35,1623,2010,1605,1861.5
5,3,15,40,1785,2010,1605,1806
5,3,15,45,741,2010,1605,1755.75
5,3,15,50,1341,1785,741,1438.5
5,3,15,55,1782,1785,741,1372.5
5,3,16,0,1776,1785,741,1412.25
5,3,16,5,1671,1782,741,1410
5,3,16,10,1878,1782,1341,1642.5
5,3,16,15,2274,1878,1671,1776.75
5,3,16,20,1803,2274,1671,1899.75
5,3,16,25,1974,2274,1671,1906.5
5,3,16,30,1554,2274,1803,1982.25
5,3,16,35,1545,2274,1554,1901.25
5,3,16,40,1644,1974,1545,1719
5,3,16,45,1980,1974,1545,1679.25
5,3,16,50,1869,1980,1545,1680.75
5,3,16,55,1665,1980,1545,1759.5
5,3,17,0,1458,1980,1644,1789.5
5,3,17,5,1362,1980,1458,1743
5,3,17,10,1056,1869,1362,1588.5
5,3,17,15,1272,1665,1056,1385.25
5,3,17,20,1455,1458,1056,1287
5,3,17,25,1275,1455,1056,1286.25
5,3,17,30,60,1455,1056,1264.5
5,3,17,35,1353,1455,60,1015.5
5,3,17,40,1185,1455,60,1035.75
5,3,17,45,1443,1353,60,968.25
5,3,17,50,1221,1443,60,1010.25
5,3,17,55,1038,1443,1185,1300.5
5,3,18,0,1239,1443,1038,1221.75
5,3,18,5,1047,1443,1038,1235.25
5,3,18,10,816,1239,1038,1136.25
5,3,18,15,1116,1239,816,1035
5,3,18,20,1065,1239,816,1054.5
5,3,18,25,1116,1116,816,1011
5,3,18,30,981,1116,816,1028.25
5,3,18,35,1107,1116,981,1069.5
5,3,18,40,1248,1116,981,1067.25
5,3,18,45,828,1248,981,1113
5,3,18,50,1050,1248,828,1041
5,3,18,55,1116,1248,828,1058.25
5,3,19,0,1212,1248,828,1060.5
5,3,19,5,1155,1212,828,1051.5
5,3,19,10,1530,1212,1050,1133.25
5,3,19,15,1005,1530,1116,1253.25
5,3,19,20,939,1530,1005,1225.5
5,3,19,25,741,1530,939,1157.25
5,3,19,30,1017,1530,741,1053.75
5,3,19,35,1107,1017,741,925.5
5,3,19,40,858,1107,741,951
5,3,19,45,783,1107,741,930.75
5,3,19,50,960,1107,783,941.25
5,3,19,55,657,1107,783,927
5,3,20,0,735,960,657,814.5
5,3,20,5,777,960,657,783.75
5,3,20,10,657,960,657,782.25
5,3,20,15,846,777,657,706.5
5,3,20,20,597,846,657,753.75
5,3,20,25,864,846,597,719.25
5,3,20,30,942,864,597,741
5,3,20,35,882,942,597,812.25
5,3,20,40,807,942,597,821.25
5,3,20,45,627,942,807,873.75
5,3,20,50,828,942,627,814.5
5,3,20,55,840,882,627,786
5,3,21,0,711,840,627,775.5
5,3,21,5,639,840,627,751.5
5,3,21,10,735,840,639,754.5
5,3,21,15,921,840,639,731.25
5,3,21,20,816,921,639,751.5
5,3,21,25,1209,921,639,777.75
5,3,21,30,1026,1209,735,920.25
5,3,21,35,771,1209,816,993
5,3,21,40,654,1209,771,955.5
5,3,21,45,219,1209,654,915
5,3,21,50,855,1026,219,667.5
5,3,21,55,855,855,219,624.75
5,3,22,0,864,855,219,645.75
5,3,22,5,687,864,219,698.25
5,3,22,10,927,864,687,815.25
5,3,22,15,723,927,687,833.25
5,3,22,20,705,927,687,800.25
5,3,22,25,906,927,687,760.5
5,3,22,30,717,927,705,815.25
5,3,22,35,930,906,705,762.75
5,3,22,40,732,930,705,814.5
5,3,22,45,1020,930,717,821.25
5,3,22,50,861,1020,717,849.75
5,3,22,55,546,1020,732,885.75
5,3,23,0,789,1020,546,789.75
5,3,23,5,732,1020,546,804
5,3,23,10,756,861,546,732
5,3,23,15,945,789,546,705.75
5,3,23,20,714,945,732,805.5
5,3,23,25,717,945,714,786.75
5,3,23,30,597,945,714,783
5,3,23,35,732,945,597,743.25
5,3,23,40,879,732,597,690
5,3,23,45,792,879,597,731.25
5,3,23,50,684,879,597,750
5,3,23,55,759,879,684,771.75
6,4,0,0,732,879,684,778.5
6,4,0,5,579,792,684,741.75
6,4,0,10,666,759,579,688.5
6,4,0,15,489,759,579,684
6,4,0,20,567,732,489,616.5
6,4,0,25,714,666,489,575.25
6,4,0,30,741,714,489,609
6,4,0,35,822,741,489,627.75
6,4,0,40,681,822,567,711
6,4,0,45,636,822,681,739.5
6,4,0,50,678,822,636,720
6,4,0,55,669,822,636,704.25
6,4,1,0,450,681,636,666
6,4,1,5,468,678,450,608.25
6,4,1,10,345,678,450,566.25
6,4,1,15,585,669,345,483
6,4,1,20,435,585,345,462
6,4,1,25,444,585,345,458.25
6,4,1,30,567,585,345,452.25
6,4,1,35,456,585,435,507.75
6,4,1,40,543,567,435,475.5
6,4,1,45,597,567,444,502.5
6,4,1,50,468,597,456,540.75
6,4,1,55,486,597,456,516
6,4,2,0,459,597,468,523.5
6,4,2,5,339,597,459,502.5
6,4,2,10,432,486,339,438
6,4,2,15,549,486,339,429
6,4,2,20,432,549,339,444.75
6,4,2,25,690,549,339,438
6,4,2,30,405,690,432,525.75
6,4,2,35,369,690,405,519
6,4,2,40,411,690,369,474
6,4,2,45,531,690,369,468.75
6,4,2,50,312,531,369,429
6,4,2,55,486,531,312,405.75
6,4,3,0,339,531,312,435
6,4,3,5,399,531,312,417
6,4,3,10,348,486,312,384
6,4,3,15,390,486,339,393
6,4,3,20,381,399,339,369
6,4,3,25,507,399,348,379.5
6,4,3,30,372,507,348,406.5
6,4,3,35,438,507,372,412.5
6,4,3,40,255,507,372,424.5
6,4,3,45,405,507,255,393
6,4,3,50,270,438,255,367.5
6,4,3,55,513,438,255,342
6,4,4,0,411,513,255,360.75
6,4,4,5,495,513,270,399.75
6,4,4,10,384,513,270,422.25
6,4,4,15,303,513,384,450.75
6,4,4,20,384,495,303,398.25
6,4,4,25,375,495,303,391.5
6,4,4,30,390,384,303,361.5
6,4,4,35,219,390,303,363
6,4,4,40,273,390,219,342
6,4,4,45,360,390,219,314.25
6,4,4,50,273,390,219,310.5
6,4,4,55,420,360,219,281.25
6,4,5,0,474,420,273,331.5
6,4,5,5,414,474,273,381.75
6,4,5,10,333,474,273,395.25
6,4,5,15,555,474,333,410.25
6,4,5,20,516,555,333,444
6,4,5,25,510,555,333,454.5
6,4,5,30,402,555,333,478.5
6,4,5,35,444,555,402,495.75
6,4,5,40,369,516,402,468
6,4,5,45,291,510,369,431.25
6,4,5,50,258,444,291,376.5
6,4,5,55,390,444,258,340.5
6,4,6,0,213,390,258,327
6,4,6,5,516,390,213,288
6,4,6,10,387,516,213,344.25
6,4,6,15,288,516,213,376.5
6,4,6,20,603,516,213,351
6,4,6,25,513,603,288,448.5
6,4,6,30,453,603,288,447.75
6,4,6,35,564,603,288,464.25
6,4,6,40,531,603,453,533.25
